user_loc,zip,state,high_county_T1,treated_T1,urban,two_weeks_cases,majority_gop
4001,85925,AZ,0,0,1,0,0
4001,85924,AZ,0,0,0,21,0
4001,85936,AZ,0,0,1,14,0
4001,85940,AZ,0,0,0,0,0
4001,86505,AZ,0,0,0,11,0
4001,86502,AZ,0,1,0,27,0
4003,85602,AZ,0,0,1,131,1
4003,85613,AZ,0,0,1,29,1
4003,85605,AZ,0,1,0,1,1
4003,85620,AZ,0,0,0,11,1
4003,85626,AZ,0,0,1,24,1
4003,85625,AZ,0,0,0,1,1
4003,85615,AZ,0,0,1,99,1
4003,85643,AZ,0,0,1,185,1
4003,85635,AZ,0,1,1,88,1
4003,85638,AZ,0,0,0,14,1
4003,85607,AZ,0,0,1,138,1
4003,85630,AZ,0,1,0,10,1
4003,85650,AZ,0,0,1,106,1
4005,86040,AZ,1,0,1,142,0
4005,86017,AZ,1,1,0,9,0
4005,86018,AZ,1,1,0,4,0
4005,86046,AZ,1,1,1,76,0
4005,86004,AZ,1,1,1,745,0
4005,86015,AZ,1,1,0,15,0
4005,86023,AZ,1,1,0,0,0
4005,86024,AZ,1,0,0,5,0
4005,86022,AZ,1,1,0,30,0
4007,85501,AZ,0,0,1,223,1
4007,85539,AZ,0,0,1,0,1
4007,85553,AZ,0,1,0,16,1
4007,85544,AZ,0,0,0,5,1
4007,85541,AZ,0,1,1,242,1
4009,85552,AZ,1,1,1,0,1
4009,85550,AZ,1,1,1,127,1
4009,85543,AZ,1,1,1,107,1
4009,85546,AZ,1,0,1,83,1
4011,85533,AZ,1,1,1,15,1
4011,85540,AZ,1,1,1,0,1
4012,85348,AZ,1,0,0,33,1
4012,85346,AZ,1,1,1,62,1
4012,85344,AZ,1,1,1,392,1
4013,85003,AZ,0,0,1,81,0
4013,85004,AZ,0,0,1,67,0
4013,85006,AZ,0,0,1,0,0
4013,85007,AZ,0,1,1,55,0
4013,85008,AZ,0,1,1,824,0
4013,85009,AZ,0,0,1,820,0
4013,85013,AZ,0,0,1,661,0
4013,85014,AZ,0,0,1,187,0
4013,85015,AZ,0,0,1,470,0
4013,85016,AZ,0,0,1,551,0
4013,85017,AZ,0,0,1,605,0
4013,85018,AZ,0,1,1,235,0
4013,85019,AZ,0,1,1,1126,0
4013,85020,AZ,0,0,1,252,0
4013,85021,AZ,0,1,1,223,0
4013,85022,AZ,0,0,1,937,0
4013,85023,AZ,0,0,1,107,0
4013,85024,AZ,0,0,1,131,0
4013,85027,AZ,0,0,1,647,0
4013,85029,AZ,0,0,1,531,0
4013,85031,AZ,0,1,1,200,0
4013,85032,AZ,0,0,1,144,0
4013,85033,AZ,0,1,1,1127,0
4013,85034,AZ,0,0,1,292,0
4013,85037,AZ,0,0,1,446,0
4013,85041,AZ,0,0,1,0,0
4013,85043,AZ,0,1,1,509,0
4013,85044,AZ,0,0,1,700,0
4013,85045,AZ,0,0,1,87,0
4013,85048,AZ,0,1,1,235,0
4013,85050,AZ,0,1,1,174,0
4013,85051,AZ,0,0,1,1096,0
4013,85053,AZ,0,1,1,165,0
4013,85054,AZ,0,0,1,188,0
4013,85083,AZ,0,1,1,219,0
4013,85085,AZ,0,0,1,361,0
4013,85086,AZ,0,0,1,927,0
4013,85087,AZ,0,1,1,141,0
4013,85381,AZ,0,0,1,386,0
4013,85382,AZ,0,1,1,1098,0
4013,85383,AZ,0,0,1,426,0
4013,85387,AZ,0,0,1,0,0
4013,85388,AZ,0,1,1,414,0
4013,85390,AZ,0,0,1,28,0
4013,85392,AZ,0,0,1,107,0
4013,85396,AZ,0,0,1,0,0
4013,85259,AZ,0,0,1,294,0
4013,85142,AZ,0,0,1,157,0
4013,85264,AZ,0,0,0,26,0
4013,85266,AZ,0,0,1,108,0
4013,85268,AZ,0,0,1,174,0
4013,85281,AZ,0,1,1,2744,0
4013,85282,AZ,0,0,1,0,0
4013,85201,AZ,0,1,1,928,0
4013,85202,AZ,0,0,1,71,0
4013,85203,AZ,0,0,1,1494,0
4013,85204,AZ,0,0,1,1239,0
4013,85205,AZ,0,0,1,240,0
4013,85206,AZ,0,0,1,0,0
4013,85208,AZ,0,1,1,949,0
4013,85209,AZ,0,0,1,280,0
4013,85210,AZ,0,0,1,234,0
4013,85212,AZ,0,0,1,441,0
4013,85213,AZ,0,0,1,634,0
4013,85215,AZ,0,1,1,0,0
4013,85225,AZ,0,0,1,499,0
4013,85226,AZ,0,0,1,2429,0
4013,85248,AZ,0,0,1,0,0
4013,85249,AZ,0,0,1,1821,0
4013,85250,AZ,0,1,1,93,0
4013,85251,AZ,0,0,1,604,0
4013,85254,AZ,0,0,1,204,0
4013,85255,AZ,0,0,1,116,0
4013,85256,AZ,0,0,1,138,0
4013,85257,AZ,0,1,1,13,0
4013,85286,AZ,0,0,1,1228,0
4013,85337,AZ,0,0,0,85,0
4013,85338,AZ,0,0,1,427,0
4013,85339,AZ,0,0,1,983,0
4013,85262,AZ,0,0,1,147,0
4013,85342,AZ,0,1,0,9,0
4013,85345,AZ,0,0,1,1451,0
4013,85304,AZ,0,0,1,311,0
4013,85305,AZ,0,0,1,23,0
4013,85306,AZ,0,1,1,14,0
4013,85307,AZ,0,0,1,118,0
4013,85283,AZ,0,0,1,866,0
4013,85284,AZ,0,1,1,0,0
4013,85295,AZ,0,0,1,316,0
4013,85296,AZ,0,0,1,346,0
4013,85298,AZ,0,0,1,318,0
4013,85323,AZ,0,0,1,1059,0
4013,85361,AZ,0,0,0,32,0
4013,85302,AZ,0,1,1,175,0
4013,85303,AZ,0,0,1,1848,0
4013,85331,AZ,0,0,1,399,0
4013,85309,AZ,0,0,1,38,0
4013,85310,AZ,0,0,1,205,0
4013,85308,AZ,0,1,1,1897,0
4013,85322,AZ,0,0,0,5,0
4013,85326,AZ,0,1,1,134,0
4013,85375,AZ,0,0,1,247,0
4013,85374,AZ,0,0,1,549,0
4013,85353,AZ,0,0,1,993,0
4013,85335,AZ,0,0,1,302,0
4013,85363,AZ,0,1,1,0,0
4013,85355,AZ,0,1,1,17,0
4013,85354,AZ,0,0,0,145,0
4013,85373,AZ,0,0,1,102,0
4015,86021,AZ,1,1,1,35,1
4015,86413,AZ,1,1,0,185,1
4015,86426,AZ,1,1,1,451,1
4015,86429,AZ,1,1,1,92,1
4015,86432,AZ,1,1,1,6,1
4015,86436,AZ,1,1,0,20,1
4015,86440,AZ,1,0,1,63,1
4015,86441,AZ,1,0,0,0,1
4015,86442,AZ,1,1,1,198,1
4015,86401,AZ,1,1,1,320,1
4015,86403,AZ,1,0,1,435,1
4015,86404,AZ,1,1,1,96,1
4017,85937,AZ,1,1,1,40,1
4017,85929,AZ,1,1,1,0,1
4017,85901,AZ,1,0,1,0,1
4017,86025,AZ,1,1,1,25,1
4017,86029,AZ,1,1,0,3,1
4017,85935,AZ,1,0,1,10,1
4017,85933,AZ,1,1,0,22,1
4017,86032,AZ,1,1,0,20,1
4019,85321,AZ,1,1,1,21,0
4019,85658,AZ,1,1,1,101,0
4019,85735,AZ,1,1,1,0,0
4019,85719,AZ,1,1,1,626,0
4019,85701,AZ,1,0,1,68,0
4019,85755,AZ,1,1,1,170,0
4019,85750,AZ,1,1,1,340,0
4019,85705,AZ,1,1,1,1021,0
4019,85741,AZ,1,1,1,555,0
4019,85730,AZ,1,0,1,463,0
4019,85704,AZ,1,1,1,416,0
4019,85749,AZ,1,0,1,187,0
4019,85645,AZ,1,1,0,49,0
4019,85713,AZ,1,1,1,876,0
4019,85707,AZ,1,1,1,7,0
4019,85757,AZ,1,1,1,378,0
4019,85712,AZ,1,1,1,141,0
4019,85629,AZ,1,1,1,335,0
4019,85710,AZ,1,0,1,768,0
4019,85711,AZ,1,0,1,1192,0
4019,85716,AZ,1,1,1,377,0
4019,85708,AZ,1,1,1,27,0
4019,85746,AZ,1,0,1,1909,0
4019,85756,AZ,1,0,1,0,0
4019,85742,AZ,1,1,1,164,0
4019,85736,AZ,1,0,0,42,0
4019,85737,AZ,1,0,1,51,0
4019,85743,AZ,1,1,1,292,0
4019,85653,AZ,1,1,1,190,0
4019,85634,AZ,1,1,0,77,0
4019,85745,AZ,1,1,1,143,0
4019,85714,AZ,1,1,1,591,0
4019,85748,AZ,1,1,1,56,0
4019,85715,AZ,1,1,1,350,0
4019,85718,AZ,1,0,1,229,0
4021,85137,AZ,0,0,0,7,1
4021,85193,AZ,0,0,1,27,1
4021,85194,AZ,0,0,1,149,1
4021,85140,AZ,0,1,1,699,1
4021,85123,AZ,0,0,1,171,1
4021,85131,AZ,0,0,1,235,1
4021,85118,AZ,0,0,1,182,1
4021,85122,AZ,0,0,1,1581,1
4021,85141,AZ,0,0,0,8,1
4021,85128,AZ,0,1,1,158,1
4021,85139,AZ,0,0,1,3,1
4021,85132,AZ,0,0,1,1026,1
4021,85631,AZ,0,0,1,17,1
4021,85143,AZ,0,1,1,490,1
4021,85173,AZ,0,0,1,71,1
4021,85739,AZ,0,0,1,238,1
4021,85172,AZ,0,0,0,3,1
4021,85119,AZ,0,0,1,631,1
4021,85623,AZ,0,1,0,34,1
4021,85138,AZ,0,0,1,525,1
4021,85618,AZ,0,0,0,0,1
4023,85624,AZ,0,0,0,11,0
4023,85637,AZ,0,1,0,3,0
4023,85648,AZ,0,0,1,190,0
4023,85646,AZ,0,0,0,16,0
4025,86327,AZ,1,1,1,78,1
4025,86336,AZ,1,0,1,316,1
4025,86321,AZ,1,1,0,20,1
4025,86323,AZ,1,1,1,103,1
4025,85332,AZ,1,1,0,1,1
4025,86325,AZ,1,1,1,0,1
4025,85324,AZ,1,1,0,19,1
4025,86305,AZ,1,1,1,29,1
4025,86315,AZ,1,1,1,64,1
4025,86335,AZ,1,0,1,2,1
4025,86322,AZ,1,1,1,113,1
4025,86301,AZ,1,0,1,340,1
4025,86314,AZ,1,0,1,362,1
4025,86326,AZ,1,1,1,257,1
4025,86333,AZ,1,0,0,34,1
4025,86303,AZ,1,0,1,85,1
4025,86334,AZ,1,1,0,43,1
4025,86324,AZ,1,1,1,12,1
4027,85336,AZ,0,0,0,69,1
4027,85352,AZ,0,0,0,5,1
4027,85349,AZ,0,0,1,2702,1
4027,85356,AZ,0,0,0,22,1
4027,85367,AZ,0,1,1,0,1
4027,85365,AZ,0,0,1,648,1
4027,85347,AZ,0,1,0,0,1
5001,72003,AR,0,0,0,14,1
5001,72026,AR,0,0,0,1,1
5001,72160,AR,0,0,1,148,1
5001,72042,AR,0,0,1,0,1
5001,72073,AR,0,0,0,2,1
5003,71658,AR,0,0,0,0,1
5003,71676,AR,0,0,0,0,1
5003,71642,AR,0,0,0,1,1
5003,71661,AR,0,0,0,2,1
5003,71635,AR,0,1,1,61,1
5005,72544,AR,0,0,0,6,1
5005,72623,AR,0,0,0,4,1
5005,72531,AR,0,0,0,2,1
5005,72537,AR,0,0,0,3,1
5005,72642,AR,0,0,0,16,1
5005,72651,AR,0,1,0,3,1
5005,72626,AR,0,0,0,5,1
5005,72653,AR,0,1,1,73,1
5005,72635,AR,0,0,0,26,1
5005,72658,AR,0,0,0,16,1
5007,72718,AR,1,0,1,0,1
5007,72714,AR,1,1,1,88,1
5007,72719,AR,1,1,1,290,1
5007,72732,AR,1,1,0,38,1
5007,72712,AR,1,1,1,597,1
5007,72715,AR,1,1,1,68,1
5007,72722,AR,1,1,0,9,1
5007,72768,AR,1,0,0,14,1
5007,72745,AR,1,0,1,241,1
5007,72751,AR,1,1,1,185,1
5007,72756,AR,1,1,1,243,1
5007,72758,AR,1,1,1,25,1
5007,72736,AR,1,1,0,4,1
5007,72734,AR,1,0,1,45,1
5007,72761,AR,1,1,1,0,1
5009,72662,AR,0,0,0,1,1
5009,72644,AR,0,0,0,10,1
5009,72633,AR,0,1,0,10,1
5011,71631,AR,0,0,0,10,1
5011,71647,AR,0,0,0,12,1
5011,71671,AR,0,1,1,133,1
5013,71744,AR,0,0,0,21,1
5015,72638,AR,0,0,1,78,1
5015,72631,AR,0,1,0,3,1
5015,72632,AR,0,1,0,23,1
5015,72660,AR,0,0,0,3,1
5015,72616,AR,0,0,1,73,1
5017,71638,AR,0,1,1,5,0
5017,71663,AR,0,0,0,2,0
5019,71999,AR,0,0,1,7,1
5019,71923,AR,0,0,1,55,1
5019,71921,AR,0,1,0,12,1
5019,71743,AR,0,0,0,15,1
5019,71998,AR,0,0,1,29,1
5021,72461,AR,1,1,0,52,1
5021,72430,AR,1,1,0,7,1
5021,72454,AR,1,1,1,55,1
5021,72422,AR,1,0,1,48,1
5021,72456,AR,1,1,0,0,1
5023,72131,AR,1,0,0,25,1
5023,72067,AR,1,1,0,31,1
5023,72044,AR,1,1,0,4,1
5023,72581,AR,1,1,0,16,1
5023,72130,AR,1,1,0,9,1
5023,72523,AR,1,0,0,8,1
5023,72530,AR,1,1,0,10,1
5025,71652,AR,1,1,0,14,1
5025,71665,AR,1,1,0,195,1
5027,71752,AR,0,0,0,2,1
5027,71753,AR,0,0,1,152,1
5027,71740,AR,0,1,0,0,1
5029,72127,AR,0,0,0,40,1
5029,72157,AR,0,0,0,17,1
5029,72030,AR,0,1,0,0,1
5029,72080,AR,0,0,0,2,1
5029,72156,AR,0,0,0,5,1
5031,72414,AR,0,0,0,5,1
5031,72401,AR,0,0,1,704,1
5031,72417,AR,0,0,1,38,1
5031,72419,AR,0,0,0,20,1
5031,72416,AR,0,1,1,31,1
5031,72404,AR,0,0,1,46,1
5031,72437,AR,0,1,0,52,1
5031,72447,AR,0,0,0,4,1
5031,72411,AR,0,0,0,5,1
5033,72921,AR,0,0,1,147,1
5033,72934,AR,0,0,0,1,1
5033,72946,AR,0,0,0,0,1
5033,72952,AR,0,1,0,41,1
5033,72947,AR,0,1,0,44,1
5033,72932,AR,0,0,0,9,1
5035,72364,AR,0,0,1,35,0
5035,72384,AR,0,0,0,8,0
5035,72331,AR,0,1,0,1,0
5035,72327,AR,0,0,0,0,0
5035,72348,AR,0,0,0,8,0
5035,72339,AR,0,0,0,2,0
5035,72376,AR,0,1,0,36,0
5037,72347,AR,1,1,0,2,1
5037,72396,AR,1,1,1,38,1
5037,72373,AR,1,0,0,17,1
5037,72324,AR,1,1,0,5,1
5039,71763,AR,1,0,0,19,1
5039,71725,AR,1,1,0,3,1
5039,71742,AR,1,1,1,107,1
5041,71639,AR,1,1,1,75,0
5041,71674,AR,1,0,0,0,0
5041,71662,AR,1,1,1,0,0
5041,71670,AR,1,1,0,8,0
5043,71655,AR,1,1,1,193,1
5043,71675,AR,1,1,0,7,1
5045,72061,AR,1,1,0,9,1
5045,72032,AR,1,0,1,249,1
5045,72058,AR,1,1,1,162,1
5045,72106,AR,1,1,1,71,1
5045,72035,AR,1,1,1,6,1
5045,72047,AR,1,0,0,1,1
5045,72034,AR,1,1,1,42,1
5045,72111,AR,1,0,0,37,1
5045,72173,AR,1,1,0,0,1
5047,72949,AR,0,0,1,0,1
5047,72821,AR,0,0,0,8,1
5047,72928,AR,0,1,0,3,1
5049,72554,AR,0,0,1,20,1
5049,72583,AR,0,0,0,6,1
5049,72538,AR,0,0,0,5,1
5049,72576,AR,0,1,0,0,1
5051,71909,AR,0,0,1,46,1
5051,71901,AR,0,0,1,452,1
5051,71968,AR,0,0,0,44,1
5051,71956,AR,0,1,0,2,1
5051,71964,AR,0,0,0,26,1
5051,71913,AR,0,0,1,155,1
5053,72084,AR,0,1,0,6,1
5053,72150,AR,0,0,1,143,1
5053,72129,AR,0,0,0,19,1
5053,72128,AR,0,0,0,7,1
5055,72450,AR,1,1,1,338,1
5055,72443,AR,1,0,0,6,1
5055,72412,AR,1,1,0,8,1
5055,72436,AR,1,1,0,3,1
5057,71825,AR,1,0,0,0,1
5057,71862,AR,1,1,0,9,1
5057,71847,AR,1,1,0,11,1
5057,71855,AR,1,0,0,0,1
5057,71838,AR,1,1,0,9,1
5057,71859,AR,1,1,0,5,1
5059,72104,AR,1,0,1,268,1
5059,71929,AR,1,1,0,10,1
5059,71941,AR,1,1,0,17,1
5061,71852,AR,1,1,1,0,1
5061,71833,AR,1,1,0,24,1
5061,71851,AR,1,0,0,24,1
5063,72524,AR,0,0,0,3,1
5063,72579,AR,0,0,0,5,1
5063,72571,AR,0,1,0,1,1
5063,72534,AR,0,1,0,8,1
5063,72165,AR,0,0,0,0,1
5063,72550,AR,0,0,0,9,1
5063,72522,AR,0,0,0,0,1
5063,72501,AR,0,0,1,804,1
5063,72553,AR,0,0,0,1,1
5063,72568,AR,0,1,0,21,1
5063,72527,AR,0,0,1,0,1
5065,72519,AR,0,0,0,0,1
5065,72565,AR,0,0,0,2,1
5065,72584,AR,0,0,0,17,1
5065,72512,AR,0,1,0,11,1
5065,72556,AR,0,1,0,81,1
5065,72573,AR,0,0,0,4,1
5065,72561,AR,0,0,0,15,1
5067,72473,AR,1,1,0,52,1
5067,72112,AR,1,1,1,15,1
5069,71601,AR,1,1,1,146,0
5069,71602,AR,1,1,1,58,0
5069,71603,AR,1,0,1,713,0
5069,72168,AR,1,1,0,1,0
5069,72175,AR,1,1,0,5,0
5069,72132,AR,1,0,0,40,0
5069,72079,AR,1,1,0,13,0
5071,72830,AR,0,1,1,127,1
5071,72845,AR,0,0,0,5,1
5071,72832,AR,0,0,0,23,1
5071,72852,AR,0,0,0,0,1
5071,72840,AR,0,0,0,0,1
5073,71845,AR,1,0,0,11,1
5073,71827,AR,1,1,0,4,1
5073,71861,AR,1,1,0,10,1
5073,71826,AR,1,1,0,1,1
5073,71860,AR,1,1,0,30,1
5075,72410,AR,0,0,0,3,1
5075,72469,AR,0,0,0,22,1
5075,72466,AR,0,1,0,7,1
5075,72459,AR,0,0,0,23,1
5075,72457,AR,0,0,0,4,1
5075,72433,AR,0,0,1,0,1
5075,72476,AR,0,0,1,58,1
5075,72415,AR,0,1,0,14,1
5077,72320,AR,0,1,0,5,0
5077,72368,AR,0,0,0,8,0
5077,72360,AR,0,0,1,0,0
5079,71643,AR,0,0,0,0,1
5079,71667,AR,0,0,0,71,1
5079,71644,AR,0,1,0,20,1
5081,71822,AR,0,1,1,75,1
5081,71836,AR,0,0,0,16,1
5081,71866,AR,0,0,0,14,1
5083,72855,AR,0,0,1,47,1
5083,72835,AR,0,1,0,14,1
5083,72851,AR,0,1,0,1,1
5083,72927,AR,0,0,1,83,1
5083,72863,AR,0,0,0,25,1
5083,72865,AR,0,0,0,9,1
5083,72951,AR,0,0,0,14,1
5085,72007,AR,0,0,1,34,1
5085,72023,AR,0,0,1,0,1
5085,72046,AR,0,0,1,15,1
5085,72086,AR,0,1,1,1,1
5087,72738,AR,0,0,0,18,1
5087,72742,AR,0,1,0,4,1
5087,72773,AR,0,0,0,9,1
5089,72687,AR,1,1,0,44,1
5091,71854,AR,0,0,1,62,1
5091,71834,AR,0,0,0,3,1
5093,72442,AR,1,1,1,70,1
5093,72315,AR,1,1,1,71,1
5093,72370,AR,1,1,1,15,1
5093,72330,AR,1,1,0,6,1
5093,72358,AR,1,0,1,11,1
5093,72395,AR,1,0,0,11,1
5093,72351,AR,1,1,0,8,1
5093,72350,AR,1,0,0,10,1
5093,72426,AR,1,1,0,2,1
5095,72029,AR,0,0,0,38,1
5095,72021,AR,0,0,1,81,1
5097,71965,AR,0,1,0,1,1
5097,71960,AR,0,0,0,17,1
5097,71935,AR,0,0,0,2,1
5097,71961,AR,0,0,0,11,1
5097,71957,AR,0,0,0,6,1
5099,71835,AR,0,0,0,0,1
5099,71857,AR,0,0,1,30,1
5099,71858,AR,0,0,0,1,1
5101,72628,AR,1,1,0,1,1
5101,72648,AR,1,1,0,1,1
5101,72641,AR,1,0,0,16,1
5101,72683,AR,1,0,0,2,1
5101,72640,AR,1,1,0,9,1
5101,72685,AR,1,1,0,39,1
5103,71701,AR,0,1,1,180,1
5103,71751,AR,0,0,0,13,1
5103,71764,AR,0,0,0,0,1
5103,71726,AR,0,0,0,5,1
5105,72001,AR,1,0,0,10,1
5105,72025,AR,1,1,0,4,1
5105,72016,AR,1,0,0,11,1
5105,72126,AR,1,1,0,45,1
5105,72125,AR,1,1,0,0,1
5105,72070,AR,1,1,0,8,1
5107,72333,AR,0,1,0,2,0
5107,72366,AR,0,0,0,20,0
5107,72390,AR,0,0,1,58,0
5107,72355,AR,0,1,0,12,0
5107,72342,AR,0,0,1,43,0
5109,71943,AR,0,0,0,57,1
5109,71958,AR,0,1,0,18,1
5109,71940,AR,0,0,0,26,1
5109,71959,AR,0,1,0,5,1
5111,72386,AR,1,1,0,11,1
5111,72365,AR,1,1,0,18,1
5111,72429,AR,1,1,0,0,1
5111,72472,AR,1,1,1,127,1
5111,72479,AR,1,0,0,13,1
5111,72432,AR,1,1,0,43,1
5113,71944,AR,1,0,0,17,1
5113,71973,AR,1,1,0,13,1
5113,71945,AR,1,0,0,4,1
5115,72801,AR,0,1,1,139,1
5115,72837,AR,0,1,0,16,1
5115,72847,AR,0,0,0,0,1
5115,72802,AR,0,0,1,358,1
5115,72843,AR,0,0,0,40,1
5115,72858,AR,0,0,1,13,1
5117,72041,AR,0,0,0,14,1
5117,72064,AR,0,0,0,11,1
5117,72040,AR,0,0,0,21,1
5117,72017,AR,0,1,0,19,1
5119,72117,AR,0,1,1,156,0
5119,72114,AR,0,0,1,33,0
5119,72116,AR,0,0,1,158,0
5119,72118,AR,0,1,1,244,0
5119,72135,AR,0,0,0,25,0
5119,72099,AR,0,0,1,10,0
5119,72201,AR,0,0,1,25,0
5119,72202,AR,0,1,1,73,0
5119,72204,AR,0,0,1,273,0
5119,72209,AR,0,0,1,0,0
5119,72113,AR,0,0,1,693,0
5119,72206,AR,0,0,1,20,0
5119,72207,AR,0,0,1,51,0
5119,72212,AR,0,1,1,41,0
5119,72223,AR,0,0,1,0,0
5119,72210,AR,0,0,1,296,0
5119,72211,AR,0,0,1,229,0
5119,72120,AR,0,0,1,72,0
5119,72142,AR,0,0,0,52,0
5119,72227,AR,0,0,1,97,0
5121,72413,AR,1,1,0,12,1
5121,72444,AR,1,1,0,4,1
5121,72460,AR,1,0,0,8,1
5123,72359,AR,0,0,0,1,0
5123,72335,AR,0,0,1,241,0
5123,72326,AR,0,0,0,3,0
5123,72346,AR,0,0,0,3,0
5123,72394,AR,0,1,0,5,0
5123,72392,AR,0,0,0,6,0
5125,72167,AR,1,1,0,113,1
5125,72011,AR,1,1,1,86,1
5125,72022,AR,1,1,1,0,1
5125,72103,AR,1,1,1,314,1
5125,72002,AR,1,0,1,73,1
5125,72122,AR,1,1,0,18,1
5125,72087,AR,1,0,1,6,1
5125,72019,AR,1,1,1,129,1
5125,72065,AR,1,1,0,53,1
5127,72958,AR,0,1,1,69,1
5129,72675,AR,1,1,0,0,1
5129,72650,AR,1,1,0,133,1
5129,72645,AR,1,1,0,10,1
5131,72903,AR,0,0,1,27,1
5131,72901,AR,0,0,1,154,1
5131,72941,AR,0,0,0,99,1
5131,72923,AR,0,0,1,0,1
5131,72936,AR,0,0,1,23,1
5131,72940,AR,0,1,0,14,1
5131,72937,AR,0,1,0,18,1
5131,72938,AR,0,0,0,1,1
5131,72908,AR,0,0,1,221,1
5131,72944,AR,0,1,0,0,1
5133,71846,AR,1,1,0,8,1
5133,71841,AR,1,1,0,7,1
5133,71832,AR,1,0,1,13,1
5133,71842,AR,1,1,0,70,1
5135,72482,AR,1,1,0,3,1
5135,72513,AR,1,1,0,24,1
5135,72542,AR,1,0,1,30,1
5135,72521,AR,1,1,0,54,1
5135,72529,AR,1,0,1,59,1
5135,72577,AR,1,1,0,0,1
5137,72560,AR,0,0,0,58,1
5139,71747,AR,1,1,0,0,1
5139,71730,AR,1,0,1,154,1
5139,71762,AR,1,1,0,13,1
5139,71765,AR,1,1,0,4,1
5139,71749,AR,1,1,0,28,1
5139,71759,AR,1,0,0,0,1
5141,72013,AR,0,1,0,1,1
5141,72153,AR,0,0,0,16,1
5141,72088,AR,0,0,0,66,1
5141,72031,AR,0,0,0,53,1
5143,72701,AR,0,0,1,364,1
5143,72703,AR,0,1,1,563,1
5143,72762,AR,0,0,1,241,1
5143,72764,AR,0,1,1,995,1
5143,72959,AR,0,0,0,72,1
5143,72717,AR,0,0,0,0,1
5143,72749,AR,0,0,0,0,1
5143,72727,AR,0,0,1,65,1
5143,72730,AR,0,0,1,77,1
5143,72774,AR,0,0,0,52,1
5143,72769,AR,0,0,0,22,1
5143,72744,AR,0,1,0,47,1
5143,72753,AR,0,0,1,154,1
5145,72082,AR,0,0,1,29,1
5145,72010,AR,0,0,1,3,1
5145,72012,AR,0,1,1,123,1
5145,72137,AR,0,0,0,6,1
5145,72081,AR,0,0,1,0,1
5145,72020,AR,0,1,0,53,1
5145,72121,AR,0,1,0,35,1
5145,72068,AR,0,0,1,0,1
5145,72143,AR,0,0,1,0,1
5145,72102,AR,0,1,0,26,1
5145,72060,AR,0,0,0,0,1
5145,72136,AR,0,0,0,7,1
5147,72101,AR,1,1,0,26,1
5147,72006,AR,1,1,0,24,1
5147,72036,AR,1,1,0,1,1
5149,72833,AR,1,1,0,185,1
5149,72834,AR,1,0,1,238,1
5149,72842,AR,1,0,0,12,1
5149,72853,AR,1,1,0,4,1
5149,72857,AR,1,1,0,9,1
5149,72824,AR,1,1,0,49,1
12001,32603,FL,0,1,1,29,0
12001,32669,FL,0,0,1,79,0
12001,32694,FL,0,1,0,0,0
12001,32605,FL,0,1,1,249,0
12001,32618,FL,0,1,0,9,0
12001,32608,FL,0,0,1,58,0
12001,32609,FL,0,0,1,27,0
12001,32607,FL,0,0,1,121,0
12001,32631,FL,0,0,0,3,0
12001,32667,FL,0,0,0,32,0
12001,32641,FL,0,0,1,49,0
12001,32601,FL,0,0,1,27,0
12001,32653,FL,0,0,1,51,0
12001,32643,FL,0,0,1,0,0
12001,32615,FL,0,0,1,131,0
12001,32606,FL,0,0,1,209,0
12003,32040,FL,0,1,1,68,1
12003,32063,FL,0,0,1,0,1
12003,32087,FL,0,0,0,78,1
12005,32404,FL,0,0,1,484,1
12005,32409,FL,0,1,1,150,1
12005,32405,FL,0,0,1,371,1
12005,32413,FL,0,0,1,246,1
12005,32403,FL,0,0,1,23,1
12005,32466,FL,0,0,1,57,1
12005,32401,FL,0,1,1,141,1
12005,32438,FL,0,0,0,11,1
12005,32407,FL,0,1,1,107,1
12005,32408,FL,0,0,1,213,1
12007,32622,FL,1,1,0,12,1
12007,32091,FL,1,0,1,148,1
12007,32058,FL,1,1,0,136,1
12007,32044,FL,1,1,0,17,1
12009,32955,FL,0,1,1,60,1
12009,32934,FL,0,0,1,90,1
12009,32796,FL,0,0,1,29,1
12009,32935,FL,0,0,1,279,1
12009,32931,FL,0,0,1,0,1
12009,32903,FL,0,0,1,0,1
12009,32926,FL,0,0,1,53,1
12009,32780,FL,0,0,1,277,1
12009,32950,FL,0,0,1,30,1
12009,32952,FL,0,1,1,25,1
12009,32949,FL,0,1,1,3,1
12009,32927,FL,0,0,1,109,1
12009,32920,FL,0,1,1,25,1
12009,32951,FL,0,1,1,104,1
12009,32908,FL,0,0,1,50,1
12009,32754,FL,0,0,1,53,1
12009,32922,FL,0,0,1,105,1
12009,32940,FL,0,0,1,0,1
12009,32953,FL,0,0,1,241,1
12009,32976,FL,0,0,1,0,1
12009,32937,FL,0,0,1,195,1
12011,33306,FL,1,1,1,8,0
12011,33441,FL,1,1,1,237,0
12011,33028,FL,1,1,1,560,0
12011,33308,FL,1,0,1,286,0
12011,33029,FL,1,1,1,69,0
12011,33009,FL,1,0,1,615,0
12011,33324,FL,1,0,1,747,0
12011,33305,FL,1,0,1,85,0
12011,33331,FL,1,1,1,601,0
12011,33027,FL,1,0,1,215,0
12011,33323,FL,1,1,1,359,0
12011,33025,FL,1,1,1,645,0
12011,33067,FL,1,0,1,18,0
12011,33309,FL,1,1,1,8,0
12011,33330,FL,1,1,1,99,0
12011,33066,FL,1,0,1,112,0
